020000511,2017-04-05 08:32:55,梅景站,503373.9946 ,2495097.3636 ,2017-04-05 08:53:15,燕南站,509033.2575 ,2493390.6817 ,梅景-SUBWAY-2-景田-SUBWAY-1-燕南,梅景-地铁九号线-2-景田-地铁二号线-1-燕南,20.33,7,0,37823.000000
020000511,2017-04-05 19:23:38,燕南站,509033.2575 ,2493390.6817 ,2017-04-05 19:51:48,下梅林站,503740.8759 ,2495733.4783 ,燕南-SUBWAY-2-景田-SUBWAY-1-下梅林,燕南-地铁二号线-2-景田-地铁九号线-1-下梅林,28.17,8,0,0.020000
020000513,2017-04-05 20:53:18,深圳北站,502605.6701 ,2500719.6765 ,2017-04-05 21:44:18,湖贝站,512360.1678 ,2493376.4772 ,深圳北-SUBWAY-1-黄贝岭-SUBWAY-2-湖贝,深圳北-地铁五号线-1-黄贝岭-地铁二号线-2-湖贝,51,14,0,4879.080000
020000781,2017-04-05 13:00:21,天井湖,514112.298498159,2495023.78003631,2017-04-05 13:52:44,大冲②,494898.324257129,2492919.04215292,天井湖-223-2-大冲②,天井湖-223-2-大冲②,52.38,31,0,17678.000000
020000781,2017-04-05 18:47:22,大冲②,494898.324257129,2492919.04215292,2017-04-05 19:48:46,怡景地铁站①,513978.291533982,2494570.12789799,大冲②-223-1-怡景地铁站①,大冲②-223-1-怡景地铁站①,61.4,30,0,0.020000
020000793,2017-04-05 07:37:12,福田体育公园,503394.143807456,2491535.50607652,2017-04-05 07:50:54,滨江新村①,510103.479448712,2492422.50022253,福田体育公园-229-1-滨江新村①,福田体育公园-229-1-滨江新村①,13.7,10,0,31698.292749
020000866,2017-04-05 17:33:08,益田站,504751.7883 ,2490283.2438 ,2017-04-05 17:57:13,国贸站,511685.0241 ,2492870.2700 ,益田-SUBWAY-1-购物公园-SUBWAY-2-国贸,益田-地铁三号线-1-购物公园-地铁一号线-2-国贸,24.08,9,0,2636.000000
020000866,2017-04-05 18:41:09,国贸站,511685.0241 ,2492870.2700 ,2017-04-05 19:10:31,益田站,504751.7883 ,2490283.2438 ,国贸-SUBWAY-1-购物公园-SUBWAY-2-益田,国贸-地铁一号线-1-购物公园-地铁三号线-2-益田,29.37,9,0,0.010000
020000919,2017-04-05 11:09:56,皇岗村站,505612.2692 ,2491031.5294 ,2017-04-05 11:19:36,赤尾站,508094.8318 ,2491993.0811 ,皇岗村站-SUBWAY-2-赤尾站,皇岗村站-地铁七号线-2-赤尾站,9.67,4,0,15957.882926
020001057,2017-04-05 08:40:20,景田站,503967.2513 ,2494386.4435 ,2017-04-05 08:56:52,燕南站,509033.2575 ,2493390.6817 ,景田站-SUBWAY-1-燕南站,景田站-地铁二号线-1-燕南站,16.53,6,0,39465.000000
020001057,2017-04-05 19:54:37,燕南站,509033.2575 ,2493390.6817 ,2017-04-05 20:11:34,景田站,503967.2513 ,2494386.4435 ,燕南站-SUBWAY-2-景田站,燕南站-地铁二号线-2-景田站,16.95,6,0,0.010000
020001103,2017-04-05 12:22:03,益田站,504751.7883 ,2490283.2438 ,2017-04-05 12:51:15,田贝站,512851.7133 ,2495933.1634 ,益田站-SUBWAY-1-田贝站,益田站-地铁三号线-1-田贝站,29.2,12,0,17298.000000
020001103,2017-04-05 17:39:33,田贝站,512851.7133 ,2495933.1634 ,2017-04-05 18:15:27,益田站,504751.7883 ,2490283.2438 ,田贝站-SUBWAY-2-益田站,田贝站-地铁三号线-2-益田站,35.9,12,0,0.010000
020001137,2017-04-05 21:00:25,湖贝站,512360.1678 ,2493376.4772 ,2017-04-05 21:13:39,华强路站,508234.2096 ,2492947.8602 ,湖贝-SUBWAY-2-大剧院-SUBWAY-1-华强路,湖贝-地铁二号线-2-大剧院-地铁一号线-1-华强路,13.23,3,0,2992.100000
020001167,2017-04-05 07:49:12,观海台,492955.156973972,2490210.08759215,2017-04-05 08:25:09,岗边村①,508001.450456416,2491845.47317858,观海台-229-1-岗边村①,观海台-229-1-岗边村①,35.95,15,0,32249.000000
020001167,2017-04-05 17:22:38,岗边村①,508001.450456416,2491845.47317858,2017-04-05 20:30:08,滨河华强天桥,508567.938796848,2492339.68777228,岗边村①-229-1-滨河华强天桥,岗边村①-229-1-滨河华强天桥,187.5,1,0,3600.123000
020001169,2017-04-05 06:50:15,爱国大厦,513068.780574675,2494244.92860346,2017-04-05 07:05:30,鹿丹村,510606.801625658,2492427.53493057,爱国大厦-229-2-鹿丹村,爱国大厦-229-2-鹿丹村,15.25,8,0,34417.200000
020001169,2017-04-05 16:49:50,深圳书城,510646.895322048,2493069.05724649,2017-04-05 17:50:46,上海宾馆,508095.121522353,2492951.21652354,深圳书城-104-1-上海宾馆,深圳书城-104-1-上海宾馆,60.93,3,0,5632.700000
020001188,2017-04-05 07:02:11,笋岗桥,511552.060547734,2494684.70915246,2017-04-05 07:18:48,莲塘消防中队,516178.433193796,2495393.16144904,笋岗桥-202-1-莲塘消防中队,笋岗桥-202-1-莲塘消防中队,16.62,8,0,16080.000000
020001188,2017-04-05 11:46:48,莲塘消防中队,516178.433193796,2495393.16144904,2017-04-05 12:04:39,笋岗桥,511552.060547734,2494684.70915246,莲塘消防中队-202-2-笋岗桥,莲塘消防中队-202-2-笋岗桥,17.85,8,0,0.010000
020001269,2017-04-05 07:19:11,彩世界家园,514168.261636359,2497074.3706587,2017-04-05 07:54:49,滨河总站,508910.601656254,2492389.28919191,彩世界家园-29-2-滨河总站,彩世界家园-29-2-滨河总站,35.63,16,0,33478.448178
020001269,2017-04-05 17:37:46,竹子林站,500921.1943 ,2492175.1586 ,2017-04-05 18:17:23,布心站,513669.3430 ,2497447.6009 ,竹子林-SUBWAY-2-老街-SUBWAY-1-布吉-SUBWAY-1-布心,竹子林-地铁一号线-2-老街-地铁三号线-1-布吉-地铁五号线-1-布心,39.62,17,0,0.020000
020001270,2017-04-05 18:53:54,松泉公寓,512714.079627966,2496956.33300321,2017-04-05 19:06:26,东门⑤,512092.615186758,2493913.87569249,松泉公寓-203-2-东门⑤,松泉公寓-203-2-东门⑤,12.53,6,0,10189.000000
020001270,2017-04-05 21:56:15,东门⑤,512092.615186758,2493913.87569249,2017-04-05 22:09:55,金威啤酒街,513264.343084615,2496991.16258545,东门⑤-203-1-金威啤酒街,东门⑤-203-1-金威啤酒街,13.67,7,0,0.020000
020001281,2017-04-05 07:26:11,布心站,513669.3430 ,2497447.6009 ,2017-04-05 07:51:31,五和站,505720.4049 ,2502523.9466 ,布心站-SUBWAY-2-五和站,布心站-地铁五号线-2-五和站,25.33,8,0,2201.000000
020001281,2017-04-05 08:28:12,五和站,505720.4049 ,2502523.9466 ,2017-04-05 08:50:00,布心站,513669.3430 ,2497447.6009 ,五和站-SUBWAY-1-布心站,五和站-地铁五号线-1-布心站,21.8,8,0,31600.059752
020001281,2017-04-05 17:45:34,布吉站,511970.9723 ,2499733.3887 ,2017-04-05 18:06:45,科学馆站,509229.1937 ,2492970.2915 ,布吉-SUBWAY-2-老街-SUBWAY-1-科学馆,布吉-地铁三号线-2-老街-地铁一号线-1-科学馆,21.18,8,0,11959.200000
020001281,2017-04-05 21:37:31,新闻大厦,509915.742331145,2492977.70357986,2017-04-05 22:22:50,东昌总站,513522.179553592,2496916.66084513,新闻大厦-203-1-东昌总站,新闻大厦-203-1-东昌总站,45.32,12,0,0.020000
020001289,2017-04-05 19:14:46,大剧院站,510610.9212 ,2493088.1689 ,2017-04-05 19:21:45,国贸站,511685.0241 ,2492870.2700 ,大剧院站-SUBWAY-2-国贸站,大剧院站-地铁一号线-2-国贸站,6.98,2,0,2654.000000
020001289,2017-04-05 20:05:59,国贸站,511685.0241 ,2492870.2700 ,2017-04-05 20:30:54,布心站,513669.3430 ,2497447.6009 ,国贸-SUBWAY-1-老街-SUBWAY-1-布吉-SUBWAY-1-布心,国贸-地铁一号线-1-老街-地铁三号线-1-布吉-地铁五号线-1-布心,24.92,9,0,3600.123000
020001383,2017-04-05 09:32:30,白石龙站,503857.1132 ,2499707.9282 ,2017-04-05 09:51:49,会展中心站,505753.3621 ,2492322.6807 ,白石龙站-SUBWAY-2-会展中心站,白石龙站-地铁四号线-2-会展中心站,19.32,6,0,24378.155878
020001461,2017-04-05 10:40:16,田贝地铁站,512856.846947582,2495765.18084339,2017-04-05 10:43:15,翠竹苑,512845.523074993,2494876.8610134,田贝地铁站-2-2-翠竹苑,田贝地铁站-2-2-翠竹苑,2.98,3,0,5266.000000
020001461,2017-04-05 12:11:01,翠竹苑,512860.117588375,2494881.3495585,2017-04-05 12:14:42,爱国大厦,513036.93826239,2494169.90784776,翠竹苑-83-2-爱国大厦,翠竹苑-83-2-爱国大厦,3.68,2,0,2008.000000
020001461,2017-04-05 12:48:10,爱国大厦,513036.93826239,2494169.90784776,2017-04-05 12:57:23,翠竹大厦,512753.347690233,2496382.83569425,爱国大厦-83-1-翠竹大厦,爱国大厦-83-1-翠竹大厦,9.22,6,0,0.020000
020001491,2017-04-05 07:14:08,民乐站,504466.2427 ,2498930.7699 ,2017-04-05 07:25:08,莲花北站,505571.1178 ,2495176.3600 ,民乐站-SUBWAY-2-莲花北站,民乐站-地铁四号线-2-莲花北站,11,2,0,31643.542894
020001531,2017-04-05 08:56:52,洪浪北站,490314.2294 ,2496768.2570 ,2017-04-05 09:45:06,太安站,513567.0918 ,2496591.6831 ,洪浪北站-SUBWAY-1-太安站,洪浪北站-地铁五号线-1-太安站,48.23,18,0,18046.850997
020001531,2017-04-05 15:01:50,长岭,518335.889428098,2494770.28310098,2017-04-05 15:24:19,翠竹万家,512832.058850287,2495095.26420775,长岭-M348-2-翠竹万家,长岭-M348-2-翠竹万家,22.48,12,0,13876.200000
020001531,2017-04-05 19:29:34,田贝站,512851.7133 ,2495933.1634 ,2017-04-05 20:44:35,洪浪北站,490314.2294 ,2496768.2570 ,田贝-SUBWAY-1-西丽-SUBWAY-2-洪浪北,田贝-地铁七号线-1-西丽-地铁五号线-2-洪浪北,75.02,28,0,0.010000
881300856,2017-04-05 07:22:38,鲤鱼门站,489563.9856 ,2492066.2590 ,2017-04-05 08:20:08,龙胜站,500759.5660 ,2504511.0750 ,鲤鱼门-SUBWAY-1-宝安中心-SUBWAY-1-深圳北-SUBWAY-1-龙胜,鲤鱼门-地铁一号线-1-宝安中心-地铁五号线-1-深圳北-地铁四号线-1-龙胜,57.5,16,0,34092.000000
881300856,2017-04-05 17:48:20,龙胜站,500759.5660 ,2504511.0750 ,2017-04-05 18:38:23,鲤鱼门站,489563.9856 ,2492066.2590 ,龙胜-SUBWAY-2-深圳北-SUBWAY-2-前海湾-SUBWAY-2-鲤鱼门,龙胜-地铁四号线-2-深圳北-地铁五号线-2-前海湾-地铁一号线-2-鲤鱼门,50.05,17,0,0.010000
881300858,2017-04-05 18:07:50,白石龙站,503857.1132 ,2499707.9282 ,2017-04-05 18:20:28,龙胜站,500759.5660 ,2504511.0750 ,白石龙站-SUBWAY-1-龙胜站,白石龙站-地铁四号线-1-龙胜站,12.63,4,0,5747.000000
881300859,2017-04-05 07:33:53,西丽站,494739.2972 ,2497437.5084 ,2017-04-05 08:03:46,龙胜站,500759.5660 ,2504511.0750 ,西丽-SUBWAY-1-深圳北-SUBWAY-1-龙胜,西丽-地铁五号线-1-深圳北-地铁四号线-1-龙胜,29.88,7,0,35270.000000
881300859,2017-04-05 17:51:36,龙胜站,500759.5660 ,2504511.0750 ,2017-04-05 18:19:46,西丽站,494739.2972 ,2497437.5084 ,龙胜-SUBWAY-2-深圳北-SUBWAY-2-西丽,龙胜-地铁四号线-2-深圳北-地铁五号线-2-西丽,28.17,7,0,0.010000
881300861,2017-04-05 21:12:06,深圳北站,502605.6701 ,2500719.6765 ,2017-04-05 21:22:00,龙胜站,500759.5660 ,2504511.0750 ,深圳北站-SUBWAY-1-龙胜站,深圳北站-地铁四号线-1-龙胜站,9.9,3,0,3600.123000
881300863,2017-04-05 07:23:51,上水径站,510308.4197 ,2501941.9212 ,2017-04-05 07:52:54,龙胜站,500759.5660 ,2504511.0750 ,上水径-SUBWAY-2-深圳北-SUBWAY-1-龙胜,上水径-地铁五号线-2-深圳北-地铁四号线-1-龙胜,29.05,8,0,35506.000000
881300863,2017-04-05 17:44:40,龙胜站,500759.5660 ,2504511.0750 ,2017-04-05 18:12:13,上水径站,510308.4197 ,2501941.9212 ,龙胜-SUBWAY-2-深圳北-SUBWAY-1-上水径,龙胜-地铁四号线-2-深圳北-地铁五号线-1-上水径,27.55,8,0,0.010000
881300877,2017-04-05 13:22:08,大芬站,513695.9414 ,2501109.2076 ,2017-04-05 13:49:30,深圳北站,502605.6701 ,2500719.6765 ,大芬-SUBWAY-2-布吉-SUBWAY-2-深圳北,大芬-地铁三号线-2-布吉-地铁五号线-2-深圳北,27.37,10,0,213.932259
881300884,2017-04-05 09:47:12,清湖站,503236.3871 ,2506642.1744 ,2017-04-05 12:44:23,深圳北站,502605.6701 ,2500719.6765 ,清湖站-SUBWAY-2-龙胜站|龙胜站-SUBWAY-2-深圳北站,清湖站-地铁四号线-2-龙胜站|龙胜站-地铁四号线-2-深圳北站,177.18,5,1,15215.000000
881300884,2017-04-05 16:57:58,深圳北站,502605.6701 ,2500719.6765 ,2017-04-05 17:32:17,景田站,503967.2513 ,2494386.4435 ,深圳北-SUBWAY-2-上梅林-SUBWAY-2-景田,深圳北-地铁四号线-2-上梅林-地铁九号线-2-景田,34.32,7,0,3649.000000
881300884,2017-04-05 18:33:06,景田站,503967.2513 ,2494386.4435 ,2017-04-05 19:33:15,丹竹头站,514699.3175 ,2501729.2419 ,景田-SUBWAY-1-黄贝岭-SUBWAY-2-布吉-SUBWAY-1-丹竹头,景田-地铁二号线-1-黄贝岭-地铁五号线-2-布吉-地铁三号线-1-丹竹头,60.15,17,0,3600.123000
881300885,2017-04-05 12:05:50,龙胜站,500759.5660 ,2504511.0750 ,2017-04-05 13:20:25,爱联站,523573.8069 ,2510378.9127 ,龙胜-SUBWAY-2-深圳北-SUBWAY-1-布吉-SUBWAY-1-爱联,龙胜-地铁四号线-2-深圳北-地铁五号线-1-布吉-地铁三号线-1-爱联,74.58,21,0,2889.000000
881300885,2017-04-05 14:08:34,爱联站,523573.8069 ,2510378.9127 ,2017-04-05 14:21:29,龙城广场站,525639.7178 ,2512524.3611 ,爱联站-SUBWAY-1-龙城广场站,爱联站-地铁三号线-1-龙城广场站,12.92,2,0,13991.000000
881300885,2017-04-05 18:14:40,龙城广场站,525639.7178 ,2512524.3611 ,2017-04-05 19:30:00,龙胜站,500759.5660 ,2504511.0750 ,龙城广场-SUBWAY-2-布吉-SUBWAY-2-深圳北-SUBWAY-1-龙胜,龙城广场-地铁三号线-2-布吉-地铁五号线-2-深圳北-地铁四号线-1-龙胜,75.33,23,0,0.010000
881300888,2017-04-05 08:14:04,龙华站,501804.3194 ,2505281.9758 ,2017-04-05 08:20:24,龙胜站,500759.5660 ,2504511.0750 ,龙华站-SUBWAY-2-龙胜站,龙华站-地铁四号线-2-龙胜站,6.33,1,0,34118.000000
881300888,2017-04-05 17:49:02,龙胜站,500759.5660 ,2504511.0750 ,2017-04-05 17:55:02,龙华站,501804.3194 ,2505281.9758 ,龙胜站-SUBWAY-1-龙华站,龙胜站-地铁四号线-1-龙华站,6,1,0,0.010000
881300889,2017-04-05 13:10:20,龙胜站,500759.5660 ,2504511.0750 ,2017-04-05 13:22:02,深圳北站,502605.6701 ,2500719.6765 ,龙胜站-SUBWAY-2-深圳北站,龙胜站-地铁四号线-2-深圳北站,11.7,3,0,10070.000000
end,